selection_coefficient,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h
0.9765,output/output_selection/fasta/selection_0.9765.fasta,-2.696279513728652,9.693236400969291e-05,252.0,output/output_selection/snps/snps_0.9765.fasta,output/output_selection/matrix/matrix_0.9765.txt,output/output_selection/ancestral_sequence/ancestral_0.9765.fasta,output/output_selection/images/image_0.9765.png,output/output_selection/h_result/h_0.9765.txt,13618.7
0.0247,output/output_selection/fasta/selection_0.0247.fasta,-1.7815473940010302,0.00044562180640819884,486.0,output/output_selection/snps/snps_0.0247.fasta,output/output_selection/matrix/matrix_0.0247.txt,output/output_selection/ancestral_sequence/ancestral_0.0247.fasta,output/output_selection/images/image_0.0247.png,output/output_selection/h_result/h_0.0247.txt,15390.1
0.0354,output/output_selection/fasta/selection_0.0354.fasta,-1.2550022554028957,0.0006329148829723838,520.0,output/output_selection/snps/snps_0.0354.fasta,output/output_selection/matrix/matrix_0.0354.txt,output/output_selection/ancestral_sequence/ancestral_0.0354.fasta,output/output_selection/images/image_0.0354.png,output/output_selection/h_result/h_0.0354.txt,10890.9
0.0491,output/output_selection/fasta/selection_0.0491.fasta,-1.6544790451458011,0.0005525601309643479,558.0,output/output_selection/snps/snps_0.0491.fasta,output/output_selection/matrix/matrix_0.0491.txt,output/output_selection/ancestral_sequence/ancestral_0.0491.fasta,output/output_selection/images/image_0.0491.png,output/output_selection/h_result/h_0.0491.txt,12710.0
0.0598,output/output_selection/fasta/selection_0.0598.fasta,-1.7194399051737934,0.0005338593078715729,560.0,output/output_selection/snps/snps_0.0598.fasta,output/output_selection/matrix/matrix_0.0598.txt,output/output_selection/ancestral_sequence/ancestral_0.0598.fasta,output/output_selection/images/image_0.0598.png,output/output_selection/h_result/h_0.0598.txt,14395.0
0.0842,output/output_selection/fasta/selection_0.0842.fasta,-1.6247919145068814,0.0003704185180370418,369.0,output/output_selection/snps/snps_0.0842.fasta,output/output_selection/matrix/matrix_0.0842.txt,output/output_selection/ancestral_sequence/ancestral_0.0842.fasta,output/output_selection/images/image_0.0842.png,output/output_selection/h_result/h_0.0842.txt,20040.8
0.1008,output/output_selection/fasta/selection_0.1008.fasta,-2.4911072447903657,0.00016275594819809347,321.0,output/output_selection/snps/snps_0.1008.fasta,output/output_selection/matrix/matrix_0.1008.txt,output/output_selection/ancestral_sequence/ancestral_0.1008.fasta,output/output_selection/images/image_0.1008.png,output/output_selection/h_result/h_0.1008.txt,16771.8
0.1009,output/output_selection/fasta/selection_0.1009.fasta,-2.531006044960147,0.0002723104082090486,554.0,output/output_selection/snps/snps_0.1009.fasta,output/output_selection/matrix/matrix_0.1009.txt,output/output_selection/ancestral_sequence/ancestral_0.1009.fasta,output/output_selection/images/image_0.1009.png,output/output_selection/h_result/h_0.1009.txt,17843.7
0.1116,output/output_selection/fasta/selection_0.1116.fasta,-2.6389789827475454,0.00013737640401373727,325.0,output/output_selection/snps/snps_0.1116.fasta,output/output_selection/matrix/matrix_0.1116.txt,output/output_selection/ancestral_sequence/ancestral_0.1116.fasta,output/output_selection/images/image_0.1116.png,output/output_selection/h_result/h_0.1116.txt,15451.8
0.1604,output/output_selection/fasta/selection_0.1604.fasta,-1.7055215182627443,0.00045698330895479236,476.0,output/output_selection/snps/snps_0.1604.fasta,output/output_selection/matrix/matrix_0.1604.txt,output/output_selection/ancestral_sequence/ancestral_0.1604.fasta,output/output_selection/images/image_0.1604.png,output/output_selection/h_result/h_0.1604.txt,12590.4
0.1711,output/output_selection/fasta/selection_0.1711.fasta,-2.603316304801664,0.00013524915255897906,306.0,output/output_selection/snps/snps_0.1711.fasta,output/output_selection/matrix/matrix_0.1711.txt,output/output_selection/ancestral_sequence/ancestral_0.1711.fasta,output/output_selection/images/image_0.1711.png,output/output_selection/h_result/h_0.1711.txt,16975.3
0.2229,output/output_selection/fasta/selection_0.2229.fasta,-2.601602367513157,0.0001350875380135082,305.0,output/output_selection/snps/snps_0.2229.fasta,output/output_selection/matrix/matrix_0.2229.txt,output/output_selection/ancestral_sequence/ancestral_0.2229.fasta,output/output_selection/images/image_0.2229.png,output/output_selection/h_result/h_0.2229.txt,16625.3
0.2366,output/output_selection/fasta/selection_0.2366.fasta,-2.2270005555111294,0.00025028638602502787,379.0,output/output_selection/snps/snps_0.2366.fasta,output/output_selection/matrix/matrix_0.2366.txt,output/output_selection/ancestral_sequence/ancestral_0.2366.fasta,output/output_selection/images/image_0.2366.png,output/output_selection/h_result/h_0.2366.txt,19614.1
0.2473,output/output_selection/fasta/selection_0.2473.fasta,-2.5087202446247567,0.00020374341711128284,407.0,output/output_selection/snps/snps_0.2473.fasta,output/output_selection/matrix/matrix_0.2473.txt,output/output_selection/ancestral_sequence/ancestral_0.2473.fasta,output/output_selection/images/image_0.2473.png,output/output_selection/h_result/h_0.2473.txt,17358.8
0.2717,output/output_selection/fasta/selection_0.2717.fasta,-2.388579241258395,0.0002397814405694326,421.0,output/output_selection/snps/snps_0.2717.fasta,output/output_selection/matrix/matrix_0.2717.txt,output/output_selection/ancestral_sequence/ancestral_0.2717.fasta,output/output_selection/images/image_0.2717.png,output/output_selection/h_result/h_0.2717.txt,15620.5
0.2852,output/output_selection/fasta/selection_0.2852.fasta,-2.7729964070947015,9.459703382764113e-05,276.0,output/output_selection/snps/snps_0.2852.fasta,output/output_selection/matrix/matrix_0.2852.txt,output/output_selection/ancestral_sequence/ancestral_0.2852.fasta,output/output_selection/images/image_0.2852.png,output/output_selection/h_result/h_0.2852.txt,19197.0
0.2881,output/output_selection/fasta/selection_0.2881.fasta,-2.5793550440010358,0.00013280473255873458,292.0,output/output_selection/snps/snps_0.2881.fasta,output/output_selection/matrix/matrix_0.2881.txt,output/output_selection/ancestral_sequence/ancestral_0.2881.fasta,output/output_selection/images/image_0.2881.png,output/output_selection/h_result/h_0.2881.txt,18493.1
0.2961,output/output_selection/fasta/selection_0.2961.fasta,-2.0378581726307137,0.00029900307057535486,389.0,output/output_selection/snps/snps_0.2961.fasta,output/output_selection/matrix/matrix_0.2961.txt,output/output_selection/ancestral_sequence/ancestral_0.2961.fasta,output/output_selection/images/image_0.2961.png,output/output_selection/h_result/h_0.2961.txt,21589.8
0.2991,output/output_selection/fasta/selection_0.2991.fasta,-2.693380861174917,0.0001350552151044139,344.0,output/output_selection/snps/snps_0.2991.fasta,output/output_selection/matrix/matrix_0.2991.txt,output/output_selection/ancestral_sequence/ancestral_0.2991.fasta,output/output_selection/images/image_0.2991.png,output/output_selection/h_result/h_0.2991.txt,18842.3
0.3098,output/output_selection/fasta/selection_0.3098.fasta,-2.648565049990424,9.730407746427554e-05,237.0,output/output_selection/snps/snps_0.3098.fasta,output/output_selection/matrix/matrix_0.3098.txt,output/output_selection/ancestral_sequence/ancestral_0.3098.fasta,output/output_selection/images/image_0.3098.png,output/output_selection/h_result/h_0.3098.txt,22238.1
0.3128,output/output_selection/fasta/selection_0.3128.fasta,-1.7147401641665616,0.0005401703558722004,565.0,output/output_selection/snps/snps_0.3128.fasta,output/output_selection/matrix/matrix_0.3128.txt,output/output_selection/ancestral_sequence/ancestral_0.3128.fasta,output/output_selection/images/image_0.3128.png,output/output_selection/h_result/h_0.3128.txt,14324.5
0.3342,output/output_selection/fasta/selection_0.3342.fasta,-2.652724609817316,0.00011145141073841754,271.0,output/output_selection/snps/snps_0.3342.fasta,output/output_selection/matrix/matrix_0.3342.txt,output/output_selection/ancestral_sequence/ancestral_0.3342.fasta,output/output_selection/images/image_0.3342.png,output/output_selection/h_result/h_0.3342.txt,16895.9
0.3508,output/output_selection/fasta/selection_0.3508.fasta,-2.2107265182374864,0.00025175909857062996,376.0,output/output_selection/snps/snps_0.3508.fasta,output/output_selection/matrix/matrix_0.3508.txt,output/output_selection/ancestral_sequence/ancestral_0.3508.fasta,output/output_selection/images/image_0.3508.png,output/output_selection/h_result/h_0.3508.txt,19580.2
0.3586,output/output_selection/fasta/selection_0.3586.fasta,-2.6011861096550564,0.00010467572091955808,239.0,output/output_selection/snps/snps_0.3586.fasta,output/output_selection/matrix/matrix_0.3586.txt,output/output_selection/ancestral_sequence/ancestral_0.3586.fasta,output/output_selection/images/image_0.3586.png,output/output_selection/h_result/h_0.3586.txt,15596.7
0.3753,output/output_selection/fasta/selection_0.3753.fasta,-2.696006979280906,0.00011248776401124873,290.0,output/output_selection/snps/snps_0.3753.fasta,output/output_selection/matrix/matrix_0.3753.txt,output/output_selection/ancestral_sequence/ancestral_0.3753.fasta,output/output_selection/images/image_0.3753.png,output/output_selection/h_result/h_0.3753.txt,20776.8
0.4102,output/output_selection/fasta/selection_0.4102.fasta,-2.746792579244622,9.03889950999475e-05,254.0,output/output_selection/snps/snps_0.4102.fasta,output/output_selection/matrix/matrix_0.4102.txt,output/output_selection/ancestral_sequence/ancestral_0.4102.fasta,output/output_selection/images/image_0.4102.png,output/output_selection/h_result/h_0.4102.txt,19133.8
0.4195,output/output_selection/fasta/selection_0.4195.fasta,-2.7187566000766705,0.0001494490105603988,393.0,output/output_selection/snps/snps_0.4195.fasta,output/output_selection/matrix/matrix_0.4195.txt,output/output_selection/ancestral_sequence/ancestral_0.4195.fasta,output/output_selection/images/image_0.4195.png,output/output_selection/h_result/h_0.4195.txt,17983.6
0.4211,output/output_selection/fasta/selection_0.4211.fasta,-2.6959801298201023,8.758498273603087e-05,229.0,output/output_selection/snps/snps_0.4211.fasta,output/output_selection/matrix/matrix_0.4211.txt,output/output_selection/ancestral_sequence/ancestral_0.4211.fasta,output/output_selection/images/image_0.4211.png,output/output_selection/h_result/h_0.4211.txt,23821.2
0.4241,output/output_selection/fasta/selection_0.4241.fasta,-2.7299722238599813,9.595257582777666e-05,262.0,output/output_selection/snps/snps_0.4241.fasta,output/output_selection/matrix/matrix_0.4241.txt,output/output_selection/ancestral_sequence/ancestral_0.4241.fasta,output/output_selection/images/image_0.4241.png,output/output_selection/h_result/h_0.4241.txt,18978.0
0.4348,output/output_selection/fasta/selection_0.4348.fasta,-2.437103924142368,0.00017710529965407374,329.0,output/output_selection/snps/snps_0.4348.fasta,output/output_selection/matrix/matrix_0.4348.txt,output/output_selection/ancestral_sequence/ancestral_0.4348.fasta,output/output_selection/images/image_0.4348.png,output/output_selection/h_result/h_0.4348.txt,19908.3
0.4592,output/output_selection/fasta/selection_0.4592.fasta,-2.1414526585003943,0.00024930659784311163,352.0,output/output_selection/snps/snps_0.4592.fasta,output/output_selection/matrix/matrix_0.4592.txt,output/output_selection/ancestral_sequence/ancestral_0.4592.fasta,output/output_selection/images/image_0.4592.png,output/output_selection/h_result/h_0.4592.txt,26658.1
0.4729,output/output_selection/fasta/selection_0.4729.fasta,-2.503734253642631,0.00020438381474771101,406.0,output/output_selection/snps/snps_0.4729.fasta,output/output_selection/matrix/matrix_0.4729.txt,output/output_selection/ancestral_sequence/ancestral_0.4729.fasta,output/output_selection/images/image_0.4729.png,output/output_selection/h_result/h_0.4729.txt,17362.3
0.5598,output/output_selection/fasta/selection_0.5598.fasta,-2.6205243210611333,9.886567800988616e-05,232.0,output/output_selection/snps/snps_0.5598.fasta,output/output_selection/matrix/matrix_0.5598.txt,output/output_selection/ancestral_sequence/ancestral_0.5598.fasta,output/output_selection/images/image_0.5598.png,output/output_selection/h_result/h_0.5598.txt,18400.4
0.5977,output/output_selection/fasta/selection_0.5977.fasta,-2.503619179234501,0.00020699590983888118,411.0,output/output_selection/snps/snps_0.5977.fasta,output/output_selection/matrix/matrix_0.5977.txt,output/output_selection/ancestral_sequence/ancestral_0.5977.fasta,output/output_selection/images/image_0.5977.png,output/output_selection/h_result/h_0.5977.txt,20710.6
0.6101,output/output_selection/fasta/selection_0.6101.fasta,-2.6685634556309314,9.415865437305192e-05,236.0,output/output_selection/snps/snps_0.6101.fasta,output/output_selection/matrix/matrix_0.6101.txt,output/output_selection/ancestral_sequence/ancestral_0.6101.fasta,output/output_selection/images/image_0.6101.png,output/output_selection/h_result/h_0.6101.txt,21196.7
0.6223,output/output_selection/fasta/selection_0.6223.fasta,-1.8094231842666464,0.000337887530215608,376.0,output/output_selection/snps/snps_0.6223.fasta,output/output_selection/matrix/matrix_0.6223.txt,output/output_selection/ancestral_sequence/ancestral_0.6223.fasta,output/output_selection/images/image_0.6223.png,output/output_selection/h_result/h_0.6223.txt,14839.7
0.6602,output/output_selection/fasta/selection_0.6602.fasta,-2.41399826781294,0.0001587438671067831,289.0,output/output_selection/snps/snps_0.6602.fasta,output/output_selection/matrix/matrix_0.6602.txt,output/output_selection/ancestral_sequence/ancestral_0.6602.fasta,output/output_selection/images/image_0.6602.png,output/output_selection/h_result/h_0.6602.txt,21996.6
0.6633,output/output_selection/fasta/selection_0.6633.fasta,-2.70216801602374,0.0001187523478300569,308.0,output/output_selection/snps/snps_0.6633.fasta,output/output_selection/matrix/matrix_0.6633.txt,output/output_selection/ancestral_sequence/ancestral_0.6633.fasta,output/output_selection/images/image_0.6633.png,output/output_selection/h_result/h_0.6633.txt,21594.8
0.6695,output/output_selection/fasta/selection_0.6695.fasta,-2.69600825996746,0.00011902103201190162,306.0,output/output_selection/snps/snps_0.6695.fasta,output/output_selection/matrix/matrix_0.6695.txt,output/output_selection/ancestral_sequence/ancestral_0.6695.fasta,output/output_selection/images/image_0.6695.png,output/output_selection/h_result/h_0.6695.txt,18461.0
0.6848,output/output_selection/fasta/selection_0.6848.fasta,-2.6993470172907994,0.00010664943855611895,277.0,output/output_selection/snps/snps_0.6848.fasta,output/output_selection/matrix/matrix_0.6848.txt,output/output_selection/ancestral_sequence/ancestral_0.6848.fasta,output/output_selection/images/image_0.6848.png,output/output_selection/h_result/h_0.6848.txt,19908.0
0.7258,output/output_selection/fasta/selection_0.7258.fasta,-2.6751343962932492,0.00012267554092135826,306.0,output/output_selection/snps/snps_0.7258.fasta,output/output_selection/matrix/matrix_0.7258.txt,output/output_selection/ancestral_sequence/ancestral_0.7258.fasta,output/output_selection/images/image_0.7258.png,output/output_selection/h_result/h_0.7258.txt,21906.4
0.7852,output/output_selection/fasta/selection_0.7852.fasta,-2.6725406114055863,0.00010921708964728499,273.0,output/output_selection/snps/snps_0.7852.fasta,output/output_selection/matrix/matrix_0.7852.txt,output/output_selection/ancestral_sequence/ancestral_0.7852.fasta,output/output_selection/images/image_0.7852.png,output/output_selection/h_result/h_0.7852.txt,16912.0
0.7881,output/output_selection/fasta/selection_0.7881.fasta,-2.714916197001748,0.00015110555965147331,395.0,output/output_selection/snps/snps_0.7881.fasta,output/output_selection/matrix/matrix_0.7881.txt,output/output_selection/ancestral_sequence/ancestral_0.7881.fasta,output/output_selection/images/image_0.7881.png,output/output_selection/h_result/h_0.7881.txt,17581.6
0.7945,output/output_selection/fasta/selection_0.7945.fasta,-2.7651769396731085,9.103343310001194e-05,263.0,output/output_selection/snps/snps_0.7945.fasta,output/output_selection/matrix/matrix_0.7945.txt,output/output_selection/ancestral_sequence/ancestral_0.7945.fasta,output/output_selection/images/image_0.7945.png,output/output_selection/h_result/h_0.7945.txt,26381.8
0.8098,output/output_selection/fasta/selection_0.8098.fasta,-2.7354155523279475,0.0001020838276465714,280.0,output/output_selection/snps/snps_0.8098.fasta,output/output_selection/matrix/matrix_0.8098.txt,output/output_selection/ancestral_sequence/ancestral_0.8098.fasta,output/output_selection/images/image_0.8098.png,output/output_selection/h_result/h_0.8098.txt,22240.0
0.8477,output/output_selection/fasta/selection_0.8477.fasta,-2.75780373718436,9.065161873633746e-05,259.0,output/output_selection/snps/snps_0.8477.fasta,output/output_selection/matrix/matrix_0.8477.txt,output/output_selection/ancestral_sequence/ancestral_0.8477.fasta,output/output_selection/images/image_0.8477.png,output/output_selection/h_result/h_0.8477.txt,24562.7
0.857,output/output_selection/fasta/selection_0.857.fasta,-2.6762847314170544,9.8564670918947e-05,249.0,output/output_selection/snps/snps_0.857.fasta,output/output_selection/matrix/matrix_0.857.txt,output/output_selection/ancestral_sequence/ancestral_0.857.fasta,output/output_selection/images/image_0.857.png,output/output_selection/h_result/h_0.857.txt,21251.6
0.8616,output/output_selection/fasta/selection_0.8616.fasta,-2.6545348246244487,9.346977237298299e-05,230.0,output/output_selection/snps/snps_0.8616.fasta,output/output_selection/matrix/matrix_0.8616.txt,output/output_selection/ancestral_sequence/ancestral_0.8616.fasta,output/output_selection/images/image_0.8616.png,output/output_selection/h_result/h_0.8616.txt,20025.1
0.982,output/output_selection/fasta/selection_0.982.fasta,-2.494373980027246,0.0001459662171055051,290.0,output/output_selection/snps/snps_0.982.fasta,output/output_selection/matrix/matrix_0.982.txt,output/output_selection/ancestral_sequence/ancestral_0.982.fasta,output/output_selection/images/image_0.982.png,output/output_selection/h_result/h_0.982.txt,19440.5
0.9866,output/output_selection/fasta/selection_0.9866.fasta,-2.7330346597892814,8.813245200881287e-05,243.0,output/output_selection/snps/snps_0.9866.fasta,output/output_selection/matrix/matrix_0.9866.txt,output/output_selection/ancestral_sequence/ancestral_0.9866.fasta,output/output_selection/images/image_0.9866.png,output/output_selection/h_result/h_0.9866.txt,19583.6
0.9973,output/output_selection/fasta/selection_0.9973.fasta,-2.6711476629000352,8.705165473597754e-05,220.0,output/output_selection/snps/snps_0.9973.fasta,output/output_selection/matrix/matrix_0.9973.txt,output/output_selection/ancestral_sequence/ancestral_0.9973.fasta,output/output_selection/images/image_0.9973.png,output/output_selection/h_result/h_0.9973.txt,24034.7
0.0029,output/output_selection/fasta/selection_0.0029.fasta,-0.6110489241003108,0.0013945638321394545,880.0,output/output_selection/snps/snps_0.0029.fasta,output/output_selection/matrix/matrix_0.0029.txt,output/output_selection/ancestral_sequence/ancestral_0.0029.fasta,output/output_selection/images/image_0.0029.png,output/output_selection/h_result/h_0.0029.txt,7916.34
0.0303,output/output_selection/fasta/selection_0.0303.fasta,-0.5955844099927599,0.0010115090768284222,635.0,output/output_selection/snps/snps_0.0303.fasta,output/output_selection/matrix/matrix_0.0303.txt,output/output_selection/ancestral_sequence/ancestral_0.0303.fasta,output/output_selection/images/image_0.0303.png,output/output_selection/h_result/h_0.0303.txt,6928.41
0.041,output/output_selection/fasta/selection_0.041.fasta,-2.021597507575798,0.00036339636603633936,466.0,output/output_selection/snps/snps_0.041.fasta,output/output_selection/matrix/matrix_0.041.txt,output/output_selection/ancestral_sequence/ancestral_0.041.fasta,output/output_selection/images/image_0.041.png,output/output_selection/h_result/h_0.041.txt,23670.1
0.044,output/output_selection/fasta/selection_0.044.fasta,-0.5976147293273453,0.0009247079246379248,581.0,output/output_selection/snps/snps_0.044.fasta,output/output_selection/matrix/matrix_0.044.txt,output/output_selection/ancestral_sequence/ancestral_0.044.fasta,output/output_selection/images/image_0.044.png,output/output_selection/h_result/h_0.044.txt,10545.7
0.0684,output/output_selection/fasta/selection_0.0684.fasta,-2.203577442891024,0.00031302717275857514,463.0,output/output_selection/snps/snps_0.0684.fasta,output/output_selection/matrix/matrix_0.0684.txt,output/output_selection/ancestral_sequence/ancestral_0.0684.fasta,output/output_selection/images/image_0.0684.png,output/output_selection/h_result/h_0.0684.txt,17685.4
0.0821,output/output_selection/fasta/selection_0.0821.fasta,-2.382914579395476,0.00027918508693700896,486.0,output/output_selection/snps/snps_0.0821.fasta,output/output_selection/matrix/matrix_0.0821.txt,output/output_selection/ancestral_sequence/ancestral_0.0821.fasta,output/output_selection/images/image_0.0821.png,output/output_selection/h_result/h_0.0821.txt,17487.8
0.1065,output/output_selection/fasta/selection_0.1065.fasta,-2.4641365009993854,0.00020762014602076156,395.0,output/output_selection/snps/snps_0.1065.fasta,output/output_selection/matrix/matrix_0.1065.txt,output/output_selection/ancestral_sequence/ancestral_0.1065.fasta,output/output_selection/images/image_0.1065.png,output/output_selection/h_result/h_0.1065.txt,17419.6
0.1309,output/output_selection/fasta/selection_0.1309.fasta,-2.5484713723020618,0.0001546853218336498,326.0,output/output_selection/snps/snps_0.1309.fasta,output/output_selection/matrix/matrix_0.1309.txt,output/output_selection/ancestral_sequence/ancestral_0.1309.fasta,output/output_selection/images/image_0.1309.png,output/output_selection/h_result/h_0.1309.txt,20802.5
0.1416,output/output_selection/fasta/selection_0.1416.fasta,-0.9726414295267096,0.0005838143638765647,424.0,output/output_selection/snps/snps_0.1416.fasta,output/output_selection/matrix/matrix_0.1416.txt,output/output_selection/ancestral_sequence/ancestral_0.1416.fasta,output/output_selection/images/image_0.1416.png,output/output_selection/h_result/h_0.1416.txt,16425.0
0.169,output/output_selection/fasta/selection_0.169.fasta,-2.33824668733704,0.00016517410583469878,279.0,output/output_selection/snps/snps_0.169.fasta,output/output_selection/matrix/matrix_0.169.txt,output/output_selection/ancestral_sequence/ancestral_0.169.fasta,output/output_selection/images/image_0.169.png,output/output_selection/h_result/h_0.169.txt,16707.9
0.1797,output/output_selection/fasta/selection_0.1797.fasta,-2.5840601521368067,0.0001914425300191436,418.0,output/output_selection/snps/snps_0.1797.fasta,output/output_selection/matrix/matrix_0.1797.txt,output/output_selection/ancestral_sequence/ancestral_0.1797.fasta,output/output_selection/images/image_0.1797.png,output/output_selection/h_result/h_0.1797.txt,16210.5
0.2315,output/output_selection/fasta/selection_0.2315.fasta,-2.6644807291403705,0.0001270977189218001,312.0,output/output_selection/snps/snps_0.2315.fasta,output/output_selection/matrix/matrix_0.2315.txt,output/output_selection/ancestral_sequence/ancestral_0.2315.fasta,output/output_selection/images/image_0.2315.png,output/output_selection/h_result/h_0.2315.txt,20284.9
0.2422,output/output_selection/fasta/selection_0.2422.fasta,-2.562137588703988,0.0001710144514716462,365.0,output/output_selection/snps/snps_0.2422.fasta,output/output_selection/matrix/matrix_0.2422.txt,output/output_selection/ancestral_sequence/ancestral_0.2422.fasta,output/output_selection/images/image_0.2422.png,output/output_selection/h_result/h_0.2422.txt,25923.3
0.2666,output/output_selection/fasta/selection_0.2666.fasta,-2.6989933735124665,0.00011809174837544507,305.0,output/output_selection/snps/snps_0.2666.fasta,output/output_selection/matrix/matrix_0.2666.txt,output/output_selection/ancestral_sequence/ancestral_0.2666.fasta,output/output_selection/images/image_0.2666.png,output/output_selection/h_result/h_0.2666.txt,24356.4
0.294,output/output_selection/fasta/selection_0.294.fasta,-2.75304421800404,8.421329928114819e-05,240.0,output/output_selection/snps/snps_0.294.fasta,output/output_selection/matrix/matrix_0.294.txt,output/output_selection/ancestral_sequence/ancestral_0.294.fasta,output/output_selection/images/image_0.294.png,output/output_selection/h_result/h_0.294.txt,22531.7
0.3535,output/output_selection/fasta/selection_0.3535.fasta,-2.5609382341385656,0.00014072990583225453,302.0,output/output_selection/snps/snps_0.3535.fasta,output/output_selection/matrix/matrix_0.3535.txt,output/output_selection/ancestral_sequence/ancestral_0.3535.fasta,output/output_selection/images/image_0.3535.png,output/output_selection/h_result/h_0.3535.txt,17540.0
0.3565,output/output_selection/fasta/selection_0.3565.fasta,-2.747198905703365,0.00013851780674112378,381.0,output/output_selection/snps/snps_0.3565.fasta,output/output_selection/matrix/matrix_0.3565.txt,output/output_selection/ancestral_sequence/ancestral_0.3565.fasta,output/output_selection/images/image_0.3565.png,output/output_selection/h_result/h_0.3565.txt,14100.6
0.3672,output/output_selection/fasta/selection_0.3672.fasta,-2.73477199195215,8.325371291741591e-05,231.0,output/output_selection/snps/snps_0.3672.fasta,output/output_selection/matrix/matrix_0.3672.txt,output/output_selection/ancestral_sequence/ancestral_0.3672.fasta,output/output_selection/images/image_0.3672.png,output/output_selection/h_result/h_0.3672.txt,23096.7
0.3916,output/output_selection/fasta/selection_0.3916.fasta,-2.3557806615348666,0.00017798609892688932,305.0,output/output_selection/snps/snps_0.3916.fasta,output/output_selection/matrix/matrix_0.3916.txt,output/output_selection/ancestral_sequence/ancestral_0.3916.fasta,output/output_selection/images/image_0.3916.png,output/output_selection/h_result/h_0.3916.txt,17446.3
0.3946,output/output_selection/fasta/selection_0.3946.fasta,-2.541437287381968,0.00022341392747688622,462.0,output/output_selection/snps/snps_0.3946.fasta,output/output_selection/matrix/matrix_0.3946.txt,output/output_selection/ancestral_sequence/ancestral_0.3946.fasta,output/output_selection/images/image_0.3946.png,output/output_selection/h_result/h_0.3946.txt,18263.6
0.416,output/output_selection/fasta/selection_0.416.fasta,-2.6714206889992598,0.00014739448565110277,363.0,output/output_selection/snps/snps_0.416.fasta,output/output_selection/matrix/matrix_0.416.txt,output/output_selection/ancestral_sequence/ancestral_0.416.fasta,output/output_selection/images/image_0.416.png,output/output_selection/h_result/h_0.416.txt,20704.7
0.419,output/output_selection/fasta/selection_0.419.fasta,-2.726258472315677,0.00010824740237446053,292.0,output/output_selection/snps/snps_0.419.fasta,output/output_selection/matrix/matrix_0.419.txt,output/output_selection/ancestral_sequence/ancestral_0.419.fasta,output/output_selection/images/image_0.419.png,output/output_selection/h_result/h_0.419.txt,24400.2
0.4297,output/output_selection/fasta/selection_0.4297.fasta,-1.8006302931838518,0.0004293694436793035,474.0,output/output_selection/snps/snps_0.4297.fasta,output/output_selection/matrix/matrix_0.4297.txt,output/output_selection/ancestral_sequence/ancestral_0.4297.fasta,output/output_selection/images/image_0.4297.png,output/output_selection/h_result/h_0.4297.txt,16449.7
0.4541,output/output_selection/fasta/selection_0.4541.fasta,-2.675779626680873,0.0001351562241953333,336.0,output/output_selection/snps/snps_0.4541.fasta,output/output_selection/matrix/matrix_0.4541.txt,output/output_selection/ancestral_sequence/ancestral_0.4541.fasta,output/output_selection/images/image_0.4541.png,output/output_selection/h_result/h_0.4541.txt,22655.7
0.4815,output/output_selection/fasta/selection_0.4815.fasta,-1.6090606983639948,0.0004555287780455533,449.0,output/output_selection/snps/snps_0.4815.fasta,output/output_selection/matrix/matrix_0.4815.txt,output/output_selection/ancestral_sequence/ancestral_0.4815.fasta,output/output_selection/images/image_0.4815.png,output/output_selection/h_result/h_0.4815.txt,17065.6
0.5136,output/output_selection/fasta/selection_0.5136.fasta,-2.7228989828386765,9.504955455495911e-05,257.0,output/output_selection/snps/snps_0.5136.fasta,output/output_selection/matrix/matrix_0.5136.txt,output/output_selection/ancestral_sequence/ancestral_0.5136.fasta,output/output_selection/images/image_0.5136.png,output/output_selection/h_result/h_0.5136.txt,17300.3
0.5303,output/output_selection/fasta/selection_0.5303.fasta,-2.7338266282344947,9.073040582725449e-05,250.0,output/output_selection/snps/snps_0.5303.fasta,output/output_selection/matrix/matrix_0.5303.txt,output/output_selection/ancestral_sequence/ancestral_0.5303.fasta,output/output_selection/images/image_0.5303.png,output/output_selection/h_result/h_0.5303.txt,18262.4
0.6142,output/output_selection/fasta/selection_0.6142.fasta,-2.636718473366686,0.00016386704819820446,384.0,output/output_selection/snps/snps_0.6142.fasta,output/output_selection/matrix/matrix_0.6142.txt,output/output_selection/ancestral_sequence/ancestral_0.6142.fasta,output/output_selection/images/image_0.6142.png,output/output_selection/h_result/h_0.6142.txt,18799.7
0.6386,output/output_selection/fasta/selection_0.6386.fasta,-2.5449748660398948,0.00014003294310491177,295.0,output/output_selection/snps/snps_0.6386.fasta,output/output_selection/matrix/matrix_0.6386.txt,output/output_selection/ancestral_sequence/ancestral_0.6386.fasta,output/output_selection/images/image_0.6386.png,output/output_selection/h_result/h_0.6386.txt,19794.4
0.6387,output/output_selection/fasta/selection_0.6387.fasta,-2.545799426776783,0.00016011557056146584,336.0,output/output_selection/snps/snps_0.6387.fasta,output/output_selection/matrix/matrix_0.6387.txt,output/output_selection/ancestral_sequence/ancestral_0.6387.fasta,output/output_selection/images/image_0.6387.png,output/output_selection/h_result/h_0.6387.txt,20573.4
