bottleneck_intensity,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h,category_sfs_1,category_sfs_2,category_sfs_3,category_sfs_4,category_sfs_5,category_sfs_6,category_sfs_7,category_sfs_8,category_sfs_9
0.0581,output/output_bottleneck/fasta/bottleneck_0.0581.fasta,-0.11318885519347875,0.0021324554431223423,1142.0,output/output_bottleneck/snps/bottleneck_0.0581.fasta,output/output_bottleneck/matrix/matrix_0.0581.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0581.fasta,output/output_bottleneck/images/image_0.0581.png,output/output_bottleneck/h_result/h_0.0581.txt,3841.71,0.10157618,0.04115587,0.12084064,0.09807356,0.04378283,0.08581435,0.16812610000000006,0.07355516999999999,0.07880909999999999
0.0688,output/output_bottleneck/fasta/bottleneck_0.0688.fasta,-0.5457561830749725,0.001555396567246459,959.0,output/output_bottleneck/snps/bottleneck_0.0688.fasta,output/output_bottleneck/matrix/matrix_0.0688.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0688.fasta,output/output_bottleneck/images/image_0.0688.png,output/output_bottleneck/h_result/h_0.0688.txt,4408.31,0.12408759,0.06152242,0.07403545,0.08654849,0.07924922000000001,0.12617309,0.10218978999999999,0.04692388,0.11157455000000002
0.0825,output/output_bottleneck/fasta/bottleneck_0.0825.fasta,0.27777125439585426,0.0023354210902335505,1118.0,output/output_bottleneck/snps/bottleneck_0.0825.fasta,output/output_bottleneck/matrix/matrix_0.0825.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0825.fasta,output/output_bottleneck/images/image_0.0825.png,output/output_bottleneck/h_result/h_0.0825.txt,3606.65,0.08586762,0.06529517,0.07245081,0.05366727,0.0608229,0.11896244,0.17531304999999997,0.09033988999999999,0.07513414
0.1283,output/output_bottleneck/fasta/bottleneck_0.1283.fasta,-0.1792163565698848,0.0019286534407383226,1054.0,output/output_bottleneck/snps/bottleneck_0.1283.fasta,output/output_bottleneck/matrix/matrix_0.1283.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1283.fasta,output/output_bottleneck/images/image_0.1283.png,output/output_bottleneck/h_result/h_0.1283.txt,4825.5,0.13567362,0.06736243,0.09962049,0.08254269,0.08444022,0.09013283,0.13757115999999997,0.05597725000000002,0.10056929
0.1313,output/output_bottleneck/fasta/bottleneck_0.1313.fasta,0.03599325616387846,0.0019128374372822052,980.0,output/output_bottleneck/snps/bottleneck_0.1313.fasta,output/output_bottleneck/matrix/matrix_0.1313.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1313.fasta,output/output_bottleneck/images/image_0.1313.png,output/output_bottleneck/h_result/h_0.1313.txt,3741.43,0.08571429,0.10204082,0.07142857,0.06122449,0.0622449,0.13163266,0.17857146000000004,0.06836733,0.0387755
0.142,output/output_bottleneck/fasta/bottleneck_0.142.fasta,0.7839422177326979,0.0023594370116904947,993.0,output/output_bottleneck/snps/bottleneck_0.142.fasta,output/output_bottleneck/matrix/matrix_0.142.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.142.fasta,output/output_bottleneck/images/image_0.142.png,output/output_bottleneck/h_result/h_0.142.txt,4642.74,0.08559919,0.05236657,0.07854985,0.05135951,0.03423967,0.11278953,0.24672713,0.11581066999999999,0.04833838000000001
0.1527,output/output_bottleneck/fasta/bottleneck_0.1527.fasta,-0.15287704379635536,0.0020551006611146086,1114.0,output/output_bottleneck/snps/bottleneck_0.1527.fasta,output/output_bottleneck/matrix/matrix_0.1527.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1527.fasta,output/output_bottleneck/images/image_0.1527.png,output/output_bottleneck/h_result/h_0.1527.txt,3955.28,0.07809695,0.0448833,0.10771993,0.06552963,0.06014362,0.12836624,0.16696586,0.043985640000000006,0.07360862
0.1557,output/output_bottleneck/fasta/bottleneck_0.1557.fasta,0.4573588422116215,0.001812002081999389,827.0,output/output_bottleneck/snps/bottleneck_0.1557.fasta,output/output_bottleneck/matrix/matrix_0.1557.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1557.fasta,output/output_bottleneck/images/image_0.1557.png,output/output_bottleneck/h_result/h_0.1557.txt,4607.42,0.07738815,0.07738815,0.07255139,0.05441355,0.06045949,0.120919,0.19347039999999996,0.11003629,0.06529626
0.1801,output/output_bottleneck/fasta/bottleneck_0.1801.fasta,0.05185401559839778,0.0021373362023955644,1090.0,output/output_bottleneck/snps/bottleneck_0.1801.fasta,output/output_bottleneck/matrix/matrix_0.1801.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1801.fasta,output/output_bottleneck/images/image_0.1801.png,output/output_bottleneck/h_result/h_0.1801.txt,3849.07,0.07798165,0.05321101,0.08073394,0.09908257000000001,0.06146789,0.12477063999999999,0.18073394,0.04954128,0.08073390999999998
0.1908,output/output_bottleneck/fasta/bottleneck_0.1908.fasta,0.008310001447610273,0.0018819609783700226,972.0,output/output_bottleneck/snps/bottleneck_0.1908.fasta,output/output_bottleneck/matrix/matrix_0.1908.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1908.fasta,output/output_bottleneck/images/image_0.1908.png,output/output_bottleneck/h_result/h_0.1908.txt,4696.56,0.09259259,0.07407407,0.11522634000000001,0.06687243,0.05555555,0.11111112000000002,0.18930043000000002,0.06687243999999999,0.039094649999999995
0.2045,output/output_bottleneck/fasta/bottleneck_0.2045.fasta,-0.05394251996408123,0.0020263332720208173,1066.0,output/output_bottleneck/snps/bottleneck_0.2045.fasta,output/output_bottleneck/matrix/matrix_0.2045.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2045.fasta,output/output_bottleneck/images/image_0.2045.png,output/output_bottleneck/h_result/h_0.2045.txt,3208.52,0.09099437,0.05534709,0.12664165,0.09568481000000001,0.08067542000000001,0.14727955,0.12570356,0.06003755,0.08536586
0.2075,output/output_bottleneck/fasta/bottleneck_0.2075.fasta,0.3250289085550521,0.002297690154411607,1086.0,output/output_bottleneck/snps/bottleneck_0.2075.fasta,output/output_bottleneck/matrix/matrix_0.2075.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2075.fasta,output/output_bottleneck/images/image_0.2075.png,output/output_bottleneck/h_result/h_0.2075.txt,3529.96,0.06721915,0.04327808,0.04880295,0.0985267,0.04972376,0.13167585999999998,0.18600365,0.08103129,0.06629832000000001
0.2182,output/output_bottleneck/fasta/bottleneck_0.2182.fasta,-0.1326926666776275,0.0021365382305772967,1151.0,output/output_bottleneck/snps/bottleneck_0.2182.fasta,output/output_bottleneck/matrix/matrix_0.2182.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2182.fasta,output/output_bottleneck/images/image_0.2182.png,output/output_bottleneck/h_result/h_0.2182.txt,3690.51,0.07732407,0.06950478,0.07384883,0.10425717000000001,0.06950477,0.14596003999999999,0.13119029999999995,0.05821026999999999,0.08079932999999997
0.2426,output/output_bottleneck/fasta/bottleneck_0.2426.fasta,-0.25469883949972383,0.0018817549198245464,1053.0,output/output_bottleneck/snps/bottleneck_0.2426.fasta,output/output_bottleneck/matrix/matrix_0.2426.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2426.fasta,output/output_bottleneck/images/image_0.2426.png,output/output_bottleneck/h_result/h_0.2426.txt,3284.59,0.11585945,0.05982906,0.07502374,0.13010446,0.09116809000000001,0.13485281,0.12345680000000005,0.04273506999999999,0.060778759999999994
0.2533,output/output_bottleneck/fasta/bottleneck_0.2533.fasta,-0.3111245242104324,0.001649670371983154,940.0,output/output_bottleneck/snps/bottleneck_0.2533.fasta,output/output_bottleneck/matrix/matrix_0.2533.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2533.fasta,output/output_bottleneck/images/image_0.2533.png,output/output_bottleneck/h_result/h_0.2533.txt,5340.98,0.09574468,0.10425532,0.12553191,0.05638298,0.05425532,0.13297875,0.08936172000000002,0.07340426999999998,0.10319151000000003
0.27,output/output_bottleneck/fasta/bottleneck_0.27.fasta,0.07715761785668446,0.0017619136939943793,892.0,output/output_bottleneck/snps/bottleneck_0.27.fasta,output/output_bottleneck/matrix/matrix_0.27.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.27.fasta,output/output_bottleneck/images/image_0.27.png,output/output_bottleneck/h_result/h_0.27.txt,3701.64,0.09753363,0.03475336,0.09977578000000001,0.08520179,0.08183857,0.17264574,0.15022423,0.06614349999999998,0.03587444000000001
0.2837,output/output_bottleneck/fasta/bottleneck_0.2837.fasta,0.8731744661995472,0.0028194687750092264,1162.0,output/output_bottleneck/snps/bottleneck_0.2837.fasta,output/output_bottleneck/matrix/matrix_0.2837.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2837.fasta,output/output_bottleneck/images/image_0.2837.png,output/output_bottleneck/h_result/h_0.2837.txt,3162.0,0.07487091,0.0232358,0.07573150000000001,0.07659208,0.06454388999999999,0.11703957999999999,0.3020654300000001,0.06884684,0.02839935
0.3051,output/output_bottleneck/fasta/bottleneck_0.3051.fasta,0.5561811924838872,0.0022715894053180834,1011.0,output/output_bottleneck/snps/bottleneck_0.3051.fasta,output/output_bottleneck/matrix/matrix_0.3051.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.3051.fasta,output/output_bottleneck/images/image_0.3051.png,output/output_bottleneck/h_result/h_0.3051.txt,3541.05,0.09000989,0.08209693,0.08209693,0.05242334,0.03363008,0.12265084,0.21068252999999998,0.10385757999999998,0.05934719
0.3158,output/output_bottleneck/fasta/bottleneck_0.3158.fasta,0.11273530853557427,0.0019694590932878573,987.0,output/output_bottleneck/snps/bottleneck_0.3158.fasta,output/output_bottleneck/matrix/matrix_0.3158.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.3158.fasta,output/output_bottleneck/images/image_0.3158.png,output/output_bottleneck/h_result/h_0.3158.txt,4833.47,0.08308004,0.06281662,0.06889564,0.06889564000000001,0.048632220000000004,0.12563322,0.1610942,0.08206685000000001,0.07902732000000003
0.4027,output/output_bottleneck/fasta/bottleneck_0.4027.fasta,0.22671890519152746,0.002399862870058187,1165.0,output/output_bottleneck/snps/bottleneck_0.4027.fasta,output/output_bottleneck/matrix/matrix_0.4027.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4027.fasta,output/output_bottleneck/images/image_0.4027.png,output/output_bottleneck/h_result/h_0.4027.txt,3590.2,0.1055794,0.06008584,0.0832618,0.06437768,0.03519314,0.09270387,0.20858373,0.08927038999999999,0.024034339999999998
0.4057,output/output_bottleneck/fasta/bottleneck_0.4057.fasta,0.2981572904910092,0.0023084435822308485,1099.0,output/output_bottleneck/snps/bottleneck_0.4057.fasta,output/output_bottleneck/matrix/matrix_0.4057.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4057.fasta,output/output_bottleneck/images/image_0.4057.png,output/output_bottleneck/h_result/h_0.4057.txt,4691.17,0.07734304,0.0600546,0.09827115,0.09645132000000001,0.08007279,0.07097360000000001,0.23475886999999998,0.04822565000000001,0.06733394000000002
0.4087,output/output_bottleneck/fasta/bottleneck_0.4087.fasta,0.3926884906094749,0.00236518846932744,1098.0,output/output_bottleneck/snps/bottleneck_0.4087.fasta,output/output_bottleneck/matrix/matrix_0.4087.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4087.fasta,output/output_bottleneck/images/image_0.4087.png,output/output_bottleneck/h_result/h_0.4087.txt,4353.85,0.07377049,0.04007286,0.09289617,0.11384336,0.03642988,0.051912549999999995,0.23861568,0.10018214,0.05100179999999999
0.4301,output/output_bottleneck/fasta/bottleneck_0.4301.fasta,0.05750478974716512,0.0015909234847045432,810.0,output/output_bottleneck/snps/bottleneck_0.4301.fasta,output/output_bottleneck/matrix/matrix_0.4301.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4301.fasta,output/output_bottleneck/images/image_0.4301.png,output/output_bottleneck/h_result/h_0.4301.txt,5601.5,0.10740741,0.04444444,0.11604938,0.07901235000000001,0.03580247,0.145679,0.12469137000000001,0.07160494999999999,0.13580248999999997
0.4331,output/output_bottleneck/fasta/bottleneck_0.4331.fasta,-0.3027538061330217,0.0018812296725517613,1069.0,output/output_bottleneck/snps/bottleneck_0.4331.fasta,output/output_bottleneck/matrix/matrix_0.4331.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4331.fasta,output/output_bottleneck/images/image_0.4331.png,output/output_bottleneck/h_result/h_0.4331.txt,4638.91,0.08044902,0.05799813,0.09354537,0.08231992,0.07670721,0.13002806,0.12535075,0.04209537999999999,0.10196443000000002
0.4408,output/output_bottleneck/fasta/bottleneck_0.4408.fasta,0.2835406889912299,0.002106906203665258,1007.0,output/output_bottleneck/snps/bottleneck_0.4408.fasta,output/output_bottleneck/matrix/matrix_0.4408.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4408.fasta,output/output_bottleneck/images/image_0.4408.png,output/output_bottleneck/h_result/h_0.4408.txt,3503.32,0.09731877,0.05660377,0.08341607999999999,0.06653426000000001,0.02482621,0.12711024,0.19662364000000002,0.07745780000000001,0.06752733000000001
0.4438,output/output_bottleneck/fasta/bottleneck_0.4438.fasta,-0.3642279041610724,0.0017835700430874535,1034.0,output/output_bottleneck/snps/bottleneck_0.4438.fasta,output/output_bottleneck/matrix/matrix_0.4438.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4438.fasta,output/output_bottleneck/images/image_0.4438.png,output/output_bottleneck/h_result/h_0.4438.txt,4742.77,0.14216634,0.04158607,0.06382978,0.11702129,0.06479691,0.13442938999999998,0.10831724000000001,0.06092842999999999,0.08994201
0.4926,output/output_bottleneck/fasta/bottleneck_0.4926.fasta,0.1716512393431051,0.0019922972487446873,982.0,output/output_bottleneck/snps/bottleneck_0.4926.fasta,output/output_bottleneck/matrix/matrix_0.4926.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4926.fasta,output/output_bottleneck/images/image_0.4926.png,output/output_bottleneck/h_result/h_0.4926.txt,3971.44,0.0885947,0.05295316,0.11099797,0.0814664,0.05804481,0.13951121,0.20264767,0.04480652,0.07128309999999999
0.5307,output/output_bottleneck/fasta/bottleneck_0.5307.fasta,-0.17356568420666513,0.0016386846232547775,894.0,output/output_bottleneck/snps/bottleneck_0.5307.fasta,output/output_bottleneck/matrix/matrix_0.5307.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.5307.fasta,output/output_bottleneck/images/image_0.5307.png,output/output_bottleneck/h_result/h_0.5307.txt,4089.77,0.09395973,0.05369128,0.10961968999999999,0.08053690999999999,0.06152125,0.10178971,0.16666667000000004,0.05369128,0.06263985
0.628,output/output_bottleneck/fasta/bottleneck_0.628.fasta,0.6404790492304807,0.0024666904846103108,1075.0,output/output_bottleneck/snps/bottleneck_0.628.fasta,output/output_bottleneck/matrix/matrix_0.628.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.628.fasta,output/output_bottleneck/images/image_0.628.png,output/output_bottleneck/h_result/h_0.628.txt,3898.96,0.05023256,0.06790698,0.13023256,0.03813954,0.03441861,0.18232558999999998,0.20651165000000005,0.08744186000000001,0.0427907
0.6283,output/output_bottleneck/fasta/bottleneck_0.6283.fasta,0.3634245236815245,0.002015773781656118,943.0,output/output_bottleneck/snps/bottleneck_0.6283.fasta,output/output_bottleneck/matrix/matrix_0.6283.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.6283.fasta,output/output_bottleneck/images/image_0.6283.png,output/output_bottleneck/h_result/h_0.6283.txt,5303.0,0.06044539,0.0466596,0.06680806,0.09544009,0.053022269999999996,0.107105,0.20042418999999995,0.08377520000000001,0.09437964999999998
0.6557,output/output_bottleneck/fasta/bottleneck_0.6557.fasta,0.3402090346325911,0.0018589470670949922,875.0,output/output_bottleneck/snps/bottleneck_0.6557.fasta,output/output_bottleneck/matrix/matrix_0.6557.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.6557.fasta,output/output_bottleneck/images/image_0.6557.png,output/output_bottleneck/h_result/h_0.6557.txt,5648.75,0.08914286,0.06057143,0.11428571000000001,0.08,0.061714279999999996,0.12000000000000001,0.19771429,0.06628571999999998,0.060571419999999994
0.7045,output/output_bottleneck/fasta/bottleneck_0.7045.fasta,0.4294395743256905,0.0020858720705722307,959.0,output/output_bottleneck/snps/bottleneck_0.7045.fasta,output/output_bottleneck/matrix/matrix_0.7045.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7045.fasta,output/output_bottleneck/images/image_0.7045.png,output/output_bottleneck/h_result/h_0.7045.txt,3583.36,0.0375391,0.06465068,0.07090719,0.06360792,0.05735141,0.15849843,0.19916581000000008,0.06986445999999999,0.09280501000000002
0.7075,output/output_bottleneck/fasta/bottleneck_0.7075.fasta,0.35611502704981424,0.0021419543380323826,1004.0,output/output_bottleneck/snps/bottleneck_0.7075.fasta,output/output_bottleneck/matrix/matrix_0.7075.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7075.fasta,output/output_bottleneck/images/image_0.7075.png,output/output_bottleneck/h_result/h_0.7075.txt,3115.09,0.05776892,0.0438247,0.11553784,0.09462151,0.07071712,0.11354582999999999,0.20119522000000006,0.06474106,0.06075697999999999
0.7289,output/output_bottleneck/fasta/bottleneck_0.7289.fasta,-0.07976511396441292,0.001808880901089984,959.0,output/output_bottleneck/snps/bottleneck_0.7289.fasta,output/output_bottleneck/matrix/matrix_0.7289.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7289.fasta,output/output_bottleneck/images/image_0.7289.png,output/output_bottleneck/h_result/h_0.7289.txt,3937.99,0.06882169,0.06152242,0.08759124,0.08654849,0.06360793000000001,0.12617310999999998,0.18456726000000007,0.044838359999999994,0.06777892999999999
0.7533,output/output_bottleneck/fasta/bottleneck_0.7533.fasta,0.3991613154069867,0.00179546891399773,832.0,output/output_bottleneck/snps/bottleneck_0.7533.fasta,output/output_bottleneck/matrix/matrix_0.7533.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7533.fasta,output/output_bottleneck/images/image_0.7533.png,output/output_bottleneck/h_result/h_0.7533.txt,4922.7,0.03605769,0.11298077,0.04567308,0.08293269,0.07812499,0.08774040999999999,0.23317308000000006,0.08413460999999998,0.05649038
0.7563,output/output_bottleneck/fasta/bottleneck_0.7563.fasta,-0.33795839611506084,0.0016109939910701947,926.0,output/output_bottleneck/snps/bottleneck_0.7563.fasta,output/output_bottleneck/matrix/matrix_0.7563.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7563.fasta,output/output_bottleneck/images/image_0.7563.png,output/output_bottleneck/h_result/h_0.7563.txt,8027.4,0.14578834,0.06263499,0.09611231,0.06479481,0.03779698,0.09827214,0.13822894000000002,0.06371487,0.07775378000000002
0.767,output/output_bottleneck/fasta/bottleneck_0.767.fasta,0.3194040975766983,0.0021316110071222588,1009.0,output/output_bottleneck/snps/bottleneck_0.767.fasta,output/output_bottleneck/matrix/matrix_0.767.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.767.fasta,output/output_bottleneck/images/image_0.767.png,output/output_bottleneck/h_result/h_0.767.txt,3317.59,0.0802775,0.04261645,0.08820615000000001,0.12190287,0.05054508,0.11595637000000002,0.18929629000000003,0.07631316,0.05351832
0.77,output/output_bottleneck/fasta/bottleneck_0.77.fasta,0.7500800607702589,0.00218963466930988,929.0,output/output_bottleneck/snps/bottleneck_0.77.fasta,output/output_bottleneck/matrix/matrix_0.77.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.77.fasta,output/output_bottleneck/images/image_0.77.png,output/output_bottleneck/h_result/h_0.77.txt,5349.5,0.06781485,0.0204521,0.09580193000000001,0.06673843,0.03767492,0.12701831,0.24865447,0.08611412000000003,0.06566202
0.8295,output/output_bottleneck/fasta/bottleneck_0.8295.fasta,0.9715969350467584,0.0021079526578471714,849.0,output/output_bottleneck/snps/bottleneck_0.8295.fasta,output/output_bottleneck/matrix/matrix_0.8295.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.8295.fasta,output/output_bottleneck/images/image_0.8295.png,output/output_bottleneck/h_result/h_0.8295.txt,4489.28,0.06595995,0.02591284,0.04711425,0.05771496999999999,0.03533569,0.15429916,0.2815076700000001,0.06713784,0.08480564999999998
0.8325,output/output_bottleneck/fasta/bottleneck_0.8325.fasta,0.3995129415533914,0.0017007203665337124,788.0,output/output_bottleneck/snps/bottleneck_0.8325.fasta,output/output_bottleneck/matrix/matrix_0.8325.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.8325.fasta,output/output_bottleneck/images/image_0.8325.png,output/output_bottleneck/h_result/h_0.8325.txt,4688.62,0.06345178,0.03426396,0.08121827000000001,0.1180203,0.0786802,0.20304568999999997,0.15609138,0.07233504,0.06218276
0.8432,output/output_bottleneck/fasta/bottleneck_0.8432.fasta,0.6478675325585648,0.0018577753616403317,808.0,output/output_bottleneck/snps/bottleneck_0.8432.fasta,output/output_bottleneck/matrix/matrix_0.8432.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.8432.fasta,output/output_bottleneck/images/image_0.8432.png,output/output_bottleneck/h_result/h_0.8432.txt,5360.6,0.03836634,0.05940594,0.050742579999999995,0.10891089000000001,0.05569307,0.19554454999999998,0.16707923000000002,0.06559406999999999,0.12128712
0.8783,output/output_bottleneck/fasta/bottleneck_0.8783.fasta,0.7858869861443151,0.0017429239849015706,733.0,output/output_bottleneck/snps/bottleneck_0.8783.fasta,output/output_bottleneck/matrix/matrix_0.8783.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.8783.fasta,output/output_bottleneck/images/image_0.8783.png,output/output_bottleneck/h_result/h_0.8783.txt,7030.72,0.06957708,0.0313779,0.04365621,0.06821283,0.0313779,0.09549795,0.26057298000000007,0.07094134000000002,0.11869032
0.9164,output/output_bottleneck/fasta/bottleneck_0.9164.fasta,0.3616326680434697,0.0015043708148777088,704.0,output/output_bottleneck/snps/bottleneck_0.9164.fasta,output/output_bottleneck/matrix/matrix_0.9164.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.9164.fasta,output/output_bottleneck/images/image_0.9164.png,output/output_bottleneck/h_result/h_0.9164.txt,6798.76,0.07670455,0.05255682,0.061079539999999995,0.04687499,0.03693182,0.19034091,0.17045454,0.08806818,0.05823863
0.9408,output/output_bottleneck/fasta/bottleneck_0.9408.fasta,0.9963161347230598,0.001902859759281203,762.0,output/output_bottleneck/snps/bottleneck_0.9408.fasta,output/output_bottleneck/matrix/matrix_0.9408.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.9408.fasta,output/output_bottleneck/images/image_0.9408.png,output/output_bottleneck/h_result/h_0.9408.txt,8198.73,0.03937008,0.0183727,0.04461942,0.08923885,0.00524935,0.10498689,0.26509189999999994,0.08792650999999999,0.11154856
0.9438,output/output_bottleneck/fasta/bottleneck_0.9438.fasta,0.7568198265859665,0.0012071253024843473,511.0,output/output_bottleneck/snps/bottleneck_0.9438.fasta,output/output_bottleneck/matrix/matrix_0.9438.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.9438.fasta,output/output_bottleneck/images/image_0.9438.png,output/output_bottleneck/h_result/h_0.9438.txt,11132.4,0.06066536,0.02152642,0.02544031,0.08023483000000001,0.06457926,0.04696674,0.21135032000000004,0.17025441000000002,0.05675147
0.9789,output/output_bottleneck/fasta/bottleneck_0.9789.fasta,-1.6832007894320522,0.0002355471394780999,244.0,output/output_bottleneck/snps/bottleneck_0.9789.fasta,output/output_bottleneck/matrix/matrix_0.9789.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.9789.fasta,output/output_bottleneck/images/image_0.9789.png,output/output_bottleneck/h_result/h_0.9789.txt,17702.5,0.08196721,0.06557377,0.049180329999999994,0.03278688,0.01229508,0.10245900999999999,0.020491799999999998,0.0,0.11475408999999999
0.0317,output/output_bottleneck/fasta/bottleneck_0.0317.fasta,0.5854822742861119,0.002401499217331075,1061.0,output/output_bottleneck/snps/bottleneck_0.0317.fasta,output/output_bottleneck/matrix/matrix_0.0317.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0317.fasta,output/output_bottleneck/images/image_0.0317.png,output/output_bottleneck/h_result/h_0.0317.txt,3652.57,0.10838831,0.06503299,0.13289349,0.031102730000000002,0.03487275,0.11592836999999999,0.22525918999999997,0.09802073999999998,0.052780400000000005
0.0424,output/output_bottleneck/fasta/bottleneck_0.0424.fasta,0.10702284746858813,0.0019463421527400962,977.0,output/output_bottleneck/snps/bottleneck_0.0424.fasta,output/output_bottleneck/matrix/matrix_0.0424.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0424.fasta,output/output_bottleneck/images/image_0.0424.png,output/output_bottleneck/h_result/h_0.0424.txt,4464.17,0.07369498,0.08597748,0.09314227,0.07164791,0.0419652,0.13613102,0.1688843,0.08597745000000002,0.037871
0.0454,output/output_bottleneck/fasta/bottleneck_0.0454.fasta,-0.10932737993597602,0.0019872488143805496,1063.0,output/output_bottleneck/snps/bottleneck_0.0454.fasta,output/output_bottleneck/matrix/matrix_0.0454.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0454.fasta,output/output_bottleneck/images/image_0.0454.png,output/output_bottleneck/h_result/h_0.0454.txt,3917.17,0.11288805,0.04797742,0.0724365,0.09877704,0.05550329,0.13264346,0.13922860999999997,0.060206960000000004,0.07149578000000001
0.0591,output/output_bottleneck/fasta/bottleneck_0.0591.fasta,0.10554728562584684,0.0018479613183666214,928.0,output/output_bottleneck/snps/bottleneck_0.0591.fasta,output/output_bottleneck/matrix/matrix_0.0591.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0591.fasta,output/output_bottleneck/images/image_0.0591.png,output/output_bottleneck/h_result/h_0.0591.txt,3372.82,0.10452586,0.05926724,0.11530172,0.06573275,0.05172414,0.14870687999999999,0.16918102000000004,0.062499990000000005,0.05387932000000002
0.0668,output/output_bottleneck/fasta/bottleneck_0.0668.fasta,0.03827974545045714,0.001988325571289749,1018.0,output/output_bottleneck/snps/bottleneck_0.0668.fasta,output/output_bottleneck/matrix/matrix_0.0668.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0668.fasta,output/output_bottleneck/images/image_0.0668.png,output/output_bottleneck/h_result/h_0.0668.txt,3977.49,0.09233792,0.06777996,0.08447937999999999,0.09823183,0.07662083,0.11984283000000001,0.16502947000000004,0.07563851,0.03929273
0.0698,output/output_bottleneck/fasta/bottleneck_0.0698.fasta,-0.04408016891925354,0.0022019779802202027,1155.0,output/output_bottleneck/snps/bottleneck_0.0698.fasta,output/output_bottleneck/matrix/matrix_0.0698.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0698.fasta,output/output_bottleneck/images/image_0.0698.png,output/output_bottleneck/h_result/h_0.0698.txt,3398.91,0.08398268,0.06147186,0.07012987000000001,0.07705627,0.04761905,0.17662336999999997,0.12727270999999998,0.06580087,0.06839826
0.0942,output/output_bottleneck/fasta/bottleneck_0.0942.fasta,-0.6046676822909385,0.0015742266819756046,991.0,output/output_bottleneck/snps/bottleneck_0.0942.fasta,output/output_bottleneck/matrix/matrix_0.0942.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0942.fasta,output/output_bottleneck/images/image_0.0942.png,output/output_bottleneck/h_result/h_0.0942.txt,4058.61,0.13017154,0.03935419,0.10696267000000001,0.06256307,0.07063572,0.10797174000000001,0.12310793999999999,0.05247225999999999,0.07366297
0.1186,output/output_bottleneck/fasta/bottleneck_0.1186.fasta,0.25898416802596524,0.0023567582505993217,1134.0,output/output_bottleneck/snps/bottleneck_0.1186.fasta,output/output_bottleneck/matrix/matrix_0.1186.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1186.fasta,output/output_bottleneck/images/image_0.1186.png,output/output_bottleneck/h_result/h_0.1186.txt,2826.77,0.09082892,0.08024691,0.06613756,0.08553792,0.04056438,0.12786596,0.19753087999999996,0.07671957,0.04497353
