selection_coefficient,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h,category_sfs_1,category_sfs_2,category_sfs_3,category_sfs_4,category_sfs_5,category_sfs_6,category_sfs_7,category_sfs_8,category_sfs_9
0.4951,output/output_selection/fasta/selection_0.4951.fasta,-2.375397827286648,0.00019637379383781852,342.0,output/output_selection/snps/snps_0.4951.fasta,output/output_selection/matrix/matrix_0.4951.txt,output/output_selection/ancestral_sequence/ancestral_0.4951.fasta,output/output_selection/images/image_0.4951.png,output/output_selection/h_result/h_0.4951.txt,16854.5,0.15204678,0.11988304,0.10233919,0.12280703,0.0,0.00292398,0.0,0.0,0.09649123999999999
0.5076,output/output_selection/fasta/selection_0.5076.fasta,-2.7302278883062736,0.00010019293746456429,273.0,output/output_selection/snps/snps_0.5076.fasta,output/output_selection/matrix/matrix_0.5076.txt,output/output_selection/ancestral_sequence/ancestral_0.5076.fasta,output/output_selection/images/image_0.5076.png,output/output_selection/h_result/h_0.5076.txt,22307.3,0.28205128,0.08058608,0.08058608,0.02564102,0.0,0.0,0.0,0.0,0.0
0.5138,output/output_selection/fasta/selection_0.5138.fasta,-2.7089938437406844,9.75000351006586e-05,258.0,output/output_selection/snps/snps_0.5138.fasta,output/output_selection/matrix/matrix_0.5138.txt,output/output_selection/ancestral_sequence/ancestral_0.5138.fasta,output/output_selection/images/image_0.5138.png,output/output_selection/h_result/h_0.5138.txt,21050.1,0.22093023,0.05813953,0.08527132,0.01937985,0.00387597,0.01550388,0.0,0.0,0.0
0.52,output/output_selection/fasta/selection_0.52.fasta,-2.6359391030852133,9.725357291881585e-05,233.0,output/output_selection/snps/snps_0.52.fasta,output/output_selection/matrix/matrix_0.52.txt,output/output_selection/ancestral_sequence/ancestral_0.52.fasta,output/output_selection/images/image_0.52.png,output/output_selection/h_result/h_0.52.txt,20560.3,0.23175966,0.11587983,0.07725322,0.02575108,0.025751079999999996,0.00429185,0.0,0.0,0.00429185
0.5576,output/output_selection/fasta/selection_0.5576.fasta,-2.5707157171666566,0.00011316856528404375,248.0,output/output_selection/snps/snps_0.5576.fasta,output/output_selection/matrix/matrix_0.5576.txt,output/output_selection/ancestral_sequence/ancestral_0.5576.fasta,output/output_selection/images/image_0.5576.png,output/output_selection/h_result/h_0.5576.txt,17646.9,0.1733871,0.18951613,0.08870968,0.04435484,0.01612904,0.0,0.0,0.0,0.06854839
0.5794,output/output_selection/fasta/selection_0.5794.fasta,-2.6280227836126304,0.00013137040346768202,307.0,output/output_selection/snps/snps_0.5794.fasta,output/output_selection/matrix/matrix_0.5794.txt,output/output_selection/ancestral_sequence/ancestral_0.5794.fasta,output/output_selection/images/image_0.5794.png,output/output_selection/h_result/h_0.5794.txt,18045.8,0.19869707,0.18241042,0.0456026,0.02931597,0.00651466,0.0,0.0,0.0,0.1237785
0.5957,output/output_selection/fasta/selection_0.5957.fasta,-2.5960645312317383,9.422532037305855e-05,215.0,output/output_selection/snps/snps_0.5957.fasta,output/output_selection/matrix/matrix_0.5957.txt,output/output_selection/ancestral_sequence/ancestral_0.5957.fasta,output/output_selection/images/image_0.5957.png,output/output_selection/h_result/h_0.5957.txt,20408.5,0.24186047,0.10232558,0.07906977,0.06976745000000001,0.00465116,0.00465116,0.0,0.0,0.00930233
0.6715,output/output_selection/fasta/selection_0.6715.fasta,-2.625930474647627,0.00012009172837564518,281.0,output/output_selection/snps/snps_0.6715.fasta,output/output_selection/matrix/matrix_0.6715.txt,output/output_selection/ancestral_sequence/ancestral_0.6715.fasta,output/output_selection/images/image_0.6715.png,output/output_selection/h_result/h_0.6715.txt,16575.1,0.23131673,0.08896797,0.10320284,0.04270463,0.01067616,0.00711744,0.0,0.0,0.03558718
0.6826,output/output_selection/fasta/selection_0.6826.fasta,-2.7275772264064773,9.201726164556497e-05,251.0,output/output_selection/snps/snps_0.6826.fasta,output/output_selection/matrix/matrix_0.6826.txt,output/output_selection/ancestral_sequence/ancestral_0.6826.fasta,output/output_selection/images/image_0.6826.png,output/output_selection/h_result/h_0.6826.txt,20798.7,0.19920319,0.10358566,0.07569720999999999,0.03585657,0.0,0.0,0.0,0.0,0.0
0.7137,output/output_selection/fasta/selection_0.7137.fasta,-2.7268387551832607,9.64232781914601e-05,262.0,output/output_selection/snps/snps_0.7137.fasta,output/output_selection/matrix/matrix_0.7137.txt,output/output_selection/ancestral_sequence/ancestral_0.7137.fasta,output/output_selection/images/image_0.7137.png,output/output_selection/h_result/h_0.7137.txt,20546.4,0.22900763,0.09160305,0.08015267,0.02671756,0.00381679,0.0,0.0,0.0,0.0
0.7207,output/output_selection/fasta/selection_0.7207.fasta,-2.719498368002033,9.910607964627384e-05,266.0,output/output_selection/snps/snps_0.7207.fasta,output/output_selection/matrix/matrix_0.7207.txt,output/output_selection/ancestral_sequence/ancestral_0.7207.fasta,output/output_selection/images/image_0.7207.png,output/output_selection/h_result/h_0.7207.txt,19204.9,0.22932331,0.09022556,0.09398496,0.018797,0.0037594,0.0037594,0.0,0.0,0.0
0.7638,output/output_selection/fasta/selection_0.7638.fasta,-2.725490557837736,8.370219328109705e-05,229.0,output/output_selection/snps/snps_0.7638.fasta,output/output_selection/matrix/matrix_0.7638.txt,output/output_selection/ancestral_sequence/ancestral_0.7638.fasta,output/output_selection/images/image_0.7638.png,output/output_selection/h_result/h_0.7638.txt,22886.8,0.23144105,0.08733624,0.05240175,0.02183406,0.00873362,0.0,0.00436681,0.0,0.0
0.77,output/output_selection/fasta/selection_0.77.fasta,-2.7037000085610283,0.00010676660910158525,279.0,output/output_selection/snps/snps_0.77.fasta,output/output_selection/matrix/matrix_0.77.txt,output/output_selection/ancestral_sequence/ancestral_0.77.fasta,output/output_selection/images/image_0.77.png,output/output_selection/h_result/h_0.77.txt,16666.6,0.22222222,0.08243728,0.10035842,0.02508961,0.00358423,0.00358423,0.0,0.0,0.0
0.8232,output/output_selection/fasta/selection_0.8232.fasta,-2.6740942738523703,0.00010434643128316144,262.0,output/output_selection/snps/snps_0.8232.fasta,output/output_selection/matrix/matrix_0.8232.txt,output/output_selection/ancestral_sequence/ancestral_0.8232.fasta,output/output_selection/images/image_0.8232.png,output/output_selection/h_result/h_0.8232.txt,18827.4,0.15648855,0.11450382,0.06106871,0.04961831,0.00381679,0.01145038,0.0,0.0,0.0
0.8263,output/output_selection/fasta/selection_0.8263.fasta,-2.678338357781878,0.00010036263273730867,254.0,output/output_selection/snps/snps_0.8263.fasta,output/output_selection/matrix/matrix_0.8263.txt,output/output_selection/ancestral_sequence/ancestral_0.8263.fasta,output/output_selection/images/image_0.8263.png,output/output_selection/h_result/h_0.8263.txt,14896.2,0.18897638,0.07480315,0.05905512,0.05511811,0.01574804,0.0,0.0,0.0,0.04330709
0.8418,output/output_selection/fasta/selection_0.8418.fasta,-2.74986950960694,8.918496673619078e-05,252.0,output/output_selection/snps/snps_0.8418.fasta,output/output_selection/matrix/matrix_0.8418.txt,output/output_selection/ancestral_sequence/ancestral_0.8418.fasta,output/output_selection/images/image_0.8418.png,output/output_selection/h_result/h_0.8418.txt,19713.7,0.16666667,0.07142857,0.08333333000000001,0.03174603,0.00396825,0.0,0.0,0.0,0.0
0.8857,output/output_selection/fasta/selection_0.8857.fasta,-2.683452808341775,0.0001008636378282677,257.0,output/output_selection/snps/snps_0.8857.fasta,output/output_selection/matrix/matrix_0.8857.txt,output/output_selection/ancestral_sequence/ancestral_0.8857.fasta,output/output_selection/images/image_0.8857.png,output/output_selection/h_result/h_0.8857.txt,19231.4,0.18677043,0.12451362,0.08949416,0.0389105,0.00389105,0.0,0.0,0.0,0.0
0.8919,output/output_selection/fasta/selection_0.8919.fasta,-2.7174517975165187,9.783336510069204e-05,262.0,output/output_selection/snps/snps_0.8919.fasta,output/output_selection/matrix/matrix_0.8919.txt,output/output_selection/ancestral_sequence/ancestral_0.8919.fasta,output/output_selection/images/image_0.8919.png,output/output_selection/h_result/h_0.8919.txt,16911.5,0.22519084,0.08778626,0.0610687,0.04961832,0.0,0.0,0.0,0.0,0.0
0.9082,output/output_selection/fasta/selection_0.9082.fasta,-2.700347427125268,9.593843455504798e-05,251.0,output/output_selection/snps/snps_0.9082.fasta,output/output_selection/matrix/matrix_0.9082.txt,output/output_selection/ancestral_sequence/ancestral_0.9082.fasta,output/output_selection/images/image_0.9082.png,output/output_selection/h_result/h_0.9082.txt,20167.0,0.16733068,0.10756972,0.0876494,0.01992031,0.01593625,0.00398406,0.0,0.0,0.0
0.9544,output/output_selection/fasta/selection_0.9544.fasta,-2.5993498473746532,0.00016557410183473873,370.0,output/output_selection/snps/snps_0.9544.fasta,output/output_selection/matrix/matrix_0.9544.txt,output/output_selection/ancestral_sequence/ancestral_0.9544.fasta,output/output_selection/images/image_0.9544.png,output/output_selection/h_result/h_0.9544.txt,22986.7,0.09189189,0.16756757,0.11351351,0.01621622,0.00540541,0.0,0.0,0.0,0.17837838
0.0442,output/output_selection/fasta/selection_0.0442.fasta,-0.9442956900953088,0.0006731488240673146,483.0,output/output_selection/snps/snps_0.0442.fasta,output/output_selection/matrix/matrix_0.0442.txt,output/output_selection/ancestral_sequence/ancestral_0.0442.fasta,output/output_selection/images/image_0.0442.png,output/output_selection/h_result/h_0.0442.txt,16181.3,0.16563147,0.04761905,0.11387163,0.08074534,0.020703939999999997,0.01449275,0.09523810000000002,0.06625257,0.15320912
0.0579,output/output_selection/fasta/selection_0.0579.fasta,-2.6044883891139725,0.00018243251910915188,409.0,output/output_selection/snps/snps_0.0579.fasta,output/output_selection/matrix/matrix_0.0579.txt,output/output_selection/ancestral_sequence/ancestral_0.0579.fasta,output/output_selection/images/image_0.0579.png,output/output_selection/h_result/h_0.0579.txt,21595.2,0.19070905,0.10757946,0.05623471000000001,0.02689486,0.0073349700000000006,0.00244499,0.0,0.0,0.19070906
0.0823,output/output_selection/fasta/selection_0.0823.fasta,-2.337553581162814,0.00030151415657560585,502.0,output/output_selection/snps/snps_0.0823.fasta,output/output_selection/matrix/matrix_0.0823.txt,output/output_selection/ancestral_sequence/ancestral_0.0823.fasta,output/output_selection/images/image_0.0823.png,output/output_selection/h_result/h_0.0823.txt,16803.9,0.20318725,0.09561753,0.10358566,0.06772908,0.01792828,0.00199203,0.0,0.0,0.17928287
0.093,output/output_selection/fasta/selection_0.093.fasta,-2.571482280815582,0.0001685882131077675,364.0,output/output_selection/snps/snps_0.093.fasta,output/output_selection/matrix/matrix_0.093.txt,output/output_selection/ancestral_sequence/ancestral_0.093.fasta,output/output_selection/images/image_0.093.png,output/output_selection/h_result/h_0.093.txt,19594.6,0.17032967,0.08516484,0.0467033,0.03296703,0.021978030000000003,0.0054945,0.0,0.0,0.11538461
0.1301,output/output_selection/fasta/selection_0.1301.fasta,-2.2578842273289768,0.00028886377802888615,448.0,output/output_selection/snps/snps_0.1301.fasta,output/output_selection/matrix/matrix_0.1301.txt,output/output_selection/ancestral_sequence/ancestral_0.1301.fasta,output/output_selection/images/image_0.1301.png,output/output_selection/h_result/h_0.1301.txt,19907.1,0.14508929,0.10267857,0.042410710000000004,0.04910715,0.02678571,0.02678571,0.0,0.0,0.16964286
0.1448,output/output_selection/fasta/selection_0.1448.fasta,-2.6721105225970305,9.958284255541244e-05,250.0,output/output_selection/snps/snps_0.1448.fasta,output/output_selection/matrix/matrix_0.1448.txt,output/output_selection/ancestral_sequence/ancestral_0.1448.fasta,output/output_selection/images/image_0.1448.png,output/output_selection/h_result/h_0.1448.txt,19341.7,0.188,0.092,0.096,0.04000000000000001,0.016,0.0,0.0,0.0,0.0
0.1692,output/output_selection/fasta/selection_0.1692.fasta,-2.5351110051952674,0.00014369553274164203,299.0,output/output_selection/snps/snps_0.1692.fasta,output/output_selection/matrix/matrix_0.1692.txt,output/output_selection/ancestral_sequence/ancestral_0.1692.fasta,output/output_selection/images/image_0.1692.png,output/output_selection/h_result/h_0.1692.txt,21285.8,0.22742475,0.08026756,0.01672241,0.07023410999999999,0.02341137,0.00334448,0.0,0.0,0.07692307000000001
0.1936,output/output_selection/fasta/selection_0.1936.fasta,-2.6744341902670823,0.00010219291746476436,257.0,output/output_selection/snps/snps_0.1936.fasta,output/output_selection/matrix/matrix_0.1936.txt,output/output_selection/ancestral_sequence/ancestral_0.1936.fasta,output/output_selection/images/image_0.1936.png,output/output_selection/h_result/h_0.1936.txt,16877.2,0.16342412,0.15564202,0.08560311000000001,0.0311284,0.0077821,0.0,0.0,0.0,0.01167315
0.2317,output/output_selection/fasta/selection_0.2317.fasta,-2.58856614005192,0.00017817195565418033,392.0,output/output_selection/snps/snps_0.2317.fasta,output/output_selection/matrix/matrix_0.2317.txt,output/output_selection/ancestral_sequence/ancestral_0.2317.fasta,output/output_selection/images/image_0.2317.png,output/output_selection/h_result/h_0.2317.txt,18343.6,0.16326531,0.0994898,0.07397959,0.03571428,0.00255102,0.0,0.0,0.0,0.22959183
0.2454,output/output_selection/fasta/selection_0.2454.fasta,-2.543962201920833,0.0001555257174700974,326.0,output/output_selection/snps/snps_0.2454.fasta,output/output_selection/matrix/matrix_0.2454.txt,output/output_selection/ancestral_sequence/ancestral_0.2454.fasta,output/output_selection/images/image_0.2454.png,output/output_selection/h_result/h_0.2454.txt,17645.0,0.16257669,0.15337423,0.05214724,0.07361963,0.02147239,0.0,0.0,0.0,0.0797546
0.2551,output/output_selection/fasta/selection_0.2551.fasta,-2.4315044541223294,0.00024007638711491696,440.0,output/output_selection/snps/snps_0.2551.fasta,output/output_selection/matrix/matrix_0.2551.txt,output/output_selection/ancestral_sequence/ancestral_0.2551.fasta,output/output_selection/images/image_0.2551.png,output/output_selection/h_result/h_0.2551.txt,21075.2,0.26136364,0.08181818,0.10227273,0.06818182,0.0,0.00227273,0.0,0.0,0.18636364
0.3079,output/output_selection/fasta/selection_0.3079.fasta,-2.2764159851308263,0.00022023416129475043,349.0,output/output_selection/snps/snps_0.3079.fasta,output/output_selection/matrix/matrix_0.3079.txt,output/output_selection/ancestral_sequence/ancestral_0.3079.fasta,output/output_selection/images/image_0.3079.png,output/output_selection/h_result/h_0.3079.txt,19336.1,0.1260745,0.09169054,0.1547278,0.08882522,0.00573066,0.00286533,0.0,0.0,0.16905444
0.3145,output/output_selection/fasta/selection_0.3145.fasta,-1.0242188650334227,0.0006701044100670102,497.0,output/output_selection/snps/snps_0.3145.fasta,output/output_selection/matrix/matrix_0.3145.txt,output/output_selection/ancestral_sequence/ancestral_0.3145.fasta,output/output_selection/images/image_0.3145.png,output/output_selection/h_result/h_0.3145.txt,14694.2,0.16901408,0.06639839,0.08853119,0.02213279,0.04225352,0.08450704,0.07645873000000002,0.03822935,0.17505029000000003
0.3176,output/output_selection/fasta/selection_0.3176.fasta,-2.4757927488520344,0.00016450138528917695,319.0,output/output_selection/snps/snps_0.3176.fasta,output/output_selection/matrix/matrix_0.3176.txt,output/output_selection/ancestral_sequence/ancestral_0.3176.fasta,output/output_selection/images/image_0.3176.png,output/output_selection/h_result/h_0.3176.txt,18544.3,0.1630094,0.15987461,0.06583072000000001,0.02821316,0.03761755,0.0031348,0.0,0.0,0.09404388999999999
0.3238,output/output_selection/fasta/selection_0.3238.fasta,-2.0196750018784577,0.00022478361074975084,290.0,output/output_selection/snps/snps_0.3238.fasta,output/output_selection/matrix/matrix_0.3238.txt,output/output_selection/ancestral_sequence/ancestral_0.3238.fasta,output/output_selection/images/image_0.3238.png,output/output_selection/h_result/h_0.3238.txt,20144.3,0.14827586,0.14827586,0.05517241,0.01724138,0.01034483,0.09655173,0.0,0.0,0.11379311
0.3801,output/output_selection/fasta/selection_0.3801.fasta,-2.603189524375661,0.00019056981147360183,426.0,output/output_selection/snps/snps_0.3801.fasta,output/output_selection/matrix/matrix_0.3801.txt,output/output_selection/ancestral_sequence/ancestral_0.3801.fasta,output/output_selection/images/image_0.3801.png,output/output_selection/h_result/h_0.3801.txt,19198.4,0.14553991,0.12206573,0.021126759999999998,0.05399061000000001,0.01408451,0.00234742,0.0,0.0,0.22535211
0.3832,output/output_selection/fasta/selection_0.3832.fasta,-1.8599310936663944,0.0003076716707580397,354.0,output/output_selection/snps/snps_0.3832.fasta,output/output_selection/matrix/matrix_0.3832.txt,output/output_selection/ancestral_sequence/ancestral_0.3832.fasta,output/output_selection/images/image_0.3832.png,output/output_selection/h_result/h_0.3832.txt,21158.1,0.16101695,0.06214689,0.07344633,0.03672317,0.02542373,0.10734463,0.0,0.0,0.10169491999999998
0.4488,output/output_selection/fasta/selection_0.4488.fasta,-2.4334643577901187,0.0001995010352926772,368.0,output/output_selection/snps/snps_0.4488.fasta,output/output_selection/matrix/matrix_0.4488.txt,output/output_selection/ancestral_sequence/ancestral_0.4488.fasta,output/output_selection/images/image_0.4488.png,output/output_selection/h_result/h_0.4488.txt,20175.5,0.19565217,0.08152174,0.08695652,0.04891305,0.027173919999999997,0.01086956,0.0,0.0,0.15217391
0.4573,output/output_selection/fasta/selection_0.4573.fasta,-2.779018278360123,0.00010954839946549984,320.0,output/output_selection/snps/snps_0.4573.fasta,output/output_selection/matrix/matrix_0.4573.txt,output/output_selection/ancestral_sequence/ancestral_0.4573.fasta,output/output_selection/images/image_0.4573.png,output/output_selection/h_result/h_0.4573.txt,20756.4,0.1375,0.065625,0.078125,0.028125,0.00625,0.0,0.0,0.0,0.071875
0.5198,output/output_selection/fasta/selection_0.5198.fasta,-2.176418695811213,0.00034405716548895163,497.0,output/output_selection/snps/snps_0.5198.fasta,output/output_selection/matrix/matrix_0.5198.txt,output/output_selection/ancestral_sequence/ancestral_0.5198.fasta,output/output_selection/images/image_0.5198.png,output/output_selection/h_result/h_0.5198.txt,14604.5,0.12273642,0.08853119,0.06036217000000001,0.11871227999999999,0.0362173,0.00201207,0.0,0.0,0.23742452999999997
0.5206,output/output_selection/fasta/selection_0.5206.fasta,-2.7557242933327384,8.646580200864617e-05,247.0,output/output_selection/snps/snps_0.5206.fasta,output/output_selection/matrix/matrix_0.5206.txt,output/output_selection/ancestral_sequence/ancestral_0.5206.fasta,output/output_selection/images/image_0.5206.png,output/output_selection/h_result/h_0.5206.txt,17627.3,0.20242915,0.05263158,0.06882590999999999,0.03643724,0.00404858,0.0,0.0,0.0,0.0
0.5549,output/output_selection/fasta/selection_0.5549.fasta,-2.479388476587184,0.00014420865892351146,282.0,output/output_selection/snps/snps_0.5549.fasta,output/output_selection/matrix/matrix_0.5549.txt,output/output_selection/ancestral_sequence/ancestral_0.5549.fasta,output/output_selection/images/image_0.5549.png,output/output_selection/h_result/h_0.5549.txt,18372.0,0.16312057,0.09929078,0.07801419,0.031914899999999996,0.04609929,0.0,0.0,0.0,0.06382979999999999
0.5707,output/output_selection/fasta/selection_0.5707.fasta,-2.7701060790237944,0.00011007970728373474,317.0,output/output_selection/snps/snps_0.5707.fasta,output/output_selection/matrix/matrix_0.5707.txt,output/output_selection/ancestral_sequence/ancestral_0.5707.fasta,output/output_selection/images/image_0.5707.png,output/output_selection/h_result/h_0.5707.txt,17682.9,0.13880126,0.06624606,0.05362776,0.03154574,0.00315457,0.00315457,0.0,0.0,0.11041009000000002
0.5738,output/output_selection/fasta/selection_0.5738.fasta,-2.3653969935860477,0.00017095182583527654,296.0,output/output_selection/snps/snps_0.5738.fasta,output/output_selection/matrix/matrix_0.5738.txt,output/output_selection/ancestral_sequence/ancestral_0.5738.fasta,output/output_selection/images/image_0.5738.png,output/output_selection/h_result/h_0.5738.txt,21737.4,0.13851351,0.12162162,0.11824324,0.07094595,0.0,0.02027028,0.00337838,0.0,0.10135136
0.5769,output/output_selection/fasta/selection_0.5769.fasta,-2.7375891714800025,9.827174455528141e-05,271.0,output/output_selection/snps/snps_0.5769.fasta,output/output_selection/matrix/matrix_0.5769.txt,output/output_selection/ancestral_sequence/ancestral_0.5769.fasta,output/output_selection/images/image_0.5769.png,output/output_selection/h_result/h_0.5769.txt,19623.5,0.26937269,0.08856089,0.06273063,0.01107012,0.00369004,0.0,0.0,0.0,0.02214023
0.58,output/output_selection/fasta/selection_0.58.fasta,-2.5367714847757385,0.00014839447565120258,309.0,output/output_selection/snps/snps_0.58.fasta,output/output_selection/matrix/matrix_0.58.txt,output/output_selection/ancestral_sequence/ancestral_0.58.fasta,output/output_selection/images/image_0.58.png,output/output_selection/h_result/h_0.58.txt,23212.6,0.16828479,0.10679612,0.1197411,0.04854369,0.0,0.00970874,0.0,0.0,0.0776699
0.5831,output/output_selection/fasta/selection_0.5831.fasta,-2.642425298281573,0.00010515652419233344,253.0,output/output_selection/snps/snps_0.5831.fasta,output/output_selection/matrix/matrix_0.5831.txt,output/output_selection/ancestral_sequence/ancestral_0.5831.fasta,output/output_selection/images/image_0.5831.png,output/output_selection/h_result/h_0.5831.txt,22007.1,0.18972332,0.09881423,0.1027668,0.023715419999999997,0.00790514,0.00395257,0.0,0.0,0.03162056
0.6448,output/output_selection/fasta/selection_0.6448.fasta,-2.681852205238941,0.0001223321100122327,308.0,output/output_selection/snps/snps_0.6448.fasta,output/output_selection/matrix/matrix_0.6448.txt,output/output_selection/ancestral_sequence/ancestral_0.6448.fasta,output/output_selection/images/image_0.6448.png,output/output_selection/h_result/h_0.6448.txt,20465.4,0.18181818,0.06818182,0.09090909,0.03246753,0.0064935,0.0,0.0,0.0,0.08766235
0.6456,output/output_selection/fasta/selection_0.6456.fasta,-2.711560752585356,9.712024091880248e-05,258.0,output/output_selection/snps/snps_0.6456.fasta,output/output_selection/matrix/matrix_0.6456.txt,output/output_selection/ancestral_sequence/ancestral_0.6456.fasta,output/output_selection/images/image_0.6456.png,output/output_selection/h_result/h_0.6456.txt,19202.5,0.23643411,0.08914729,0.07751938,0.02713179,0.0,0.0,0.0,0.0,0.02713178
0.6692,output/output_selection/fasta/selection_0.6692.fasta,-2.7102069786766227,0.00011533420019335095,303.0,output/output_selection/snps/snps_0.6692.fasta,output/output_selection/matrix/matrix_0.6692.txt,output/output_selection/ancestral_sequence/ancestral_0.6692.fasta,output/output_selection/images/image_0.6692.png,output/output_selection/h_result/h_0.6692.txt,22287.8,0.20132013,0.05610561,0.07590759,0.042904290000000005,0.00990099,0.0,0.0,0.0,0.1320132
0.6763,output/output_selection/fasta/selection_0.6763.fasta,-1.266056122873665,0.0004301815567702915,356.0,output/output_selection/snps/snps_0.6763.fasta,output/output_selection/matrix/matrix_0.6763.txt,output/output_selection/ancestral_sequence/ancestral_0.6763.fasta,output/output_selection/images/image_0.6763.png,output/output_selection/h_result/h_0.6763.txt,12198.7,0.12359551,0.03932584,0.050561800000000004,0.03370787,0.00561798,0.11235956,0.04213484000000001,0.008426969999999999,0.15168540000000003
0.6926,output/output_selection/fasta/selection_0.6926.fasta,-2.672964737896091,0.0001007242452827992,253.0,output/output_selection/snps/snps_0.6926.fasta,output/output_selection/matrix/matrix_0.6926.txt,output/output_selection/ancestral_sequence/ancestral_0.6926.fasta,output/output_selection/images/image_0.6926.png,output/output_selection/h_result/h_0.6926.txt,18492.5,0.20948617,0.1027668,0.07114624,0.03162056,0.01185771,0.00790514,0.0,0.0,0.0
0.6936,output/output_selection/fasta/selection_0.6936.fasta,-2.366667669288568,0.00019451320638308708,336.0,output/output_selection/snps/snps_0.6936.fasta,output/output_selection/matrix/matrix_0.6936.txt,output/output_selection/ancestral_sequence/ancestral_0.6936.fasta,output/output_selection/images/image_0.6936.png,output/output_selection/h_result/h_0.6936.txt,12900.2,0.19642857,0.0625,0.08928572,0.10119048,0.03273809,0.00297619,0.0,0.0,0.09226189
0.6957,output/output_selection/fasta/selection_0.6957.fasta,-2.6322596252501644,0.00010218887710112759,243.0,output/output_selection/snps/snps_0.6957.fasta,output/output_selection/matrix/matrix_0.6957.txt,output/output_selection/ancestral_sequence/ancestral_0.6957.fasta,output/output_selection/images/image_0.6957.png,output/output_selection/h_result/h_0.6957.txt,20362.1,0.19753086,0.11522634,0.11522634000000001,0.04526748,0.00411523,0.0,0.0,0.0,0.00823045
0.7081,output/output_selection/fasta/selection_0.7081.fasta,-2.7220464221433334,0.00010777063946532202,289.0,output/output_selection/snps/snps_0.7081.fasta,output/output_selection/matrix/matrix_0.7081.txt,output/output_selection/ancestral_sequence/ancestral_0.7081.fasta,output/output_selection/images/image_0.7081.png,output/output_selection/h_result/h_0.7081.txt,19326.5,0.16608997,0.11764706,0.07612457,0.03806229,0.0,0.00346021,0.0,0.0,0.0
0.718,output/output_selection/fasta/selection_0.718.fasta,-2.7184442593561666,0.00010322321019214013,276.0,output/output_selection/snps/snps_0.718.fasta,output/output_selection/matrix/matrix_0.718.txt,output/output_selection/ancestral_sequence/ancestral_0.718.fasta,output/output_selection/images/image_0.718.png,output/output_selection/h_result/h_0.718.txt,19261.0,0.24637681,0.0942029,0.10869565,0.00724638,0.00724638,0.0,0.0,0.0,0.0
0.752,output/output_selection/fasta/selection_0.752.fasta,-2.686765300350844,0.00010492420328321926,268.0,output/output_selection/snps/snps_0.752.fasta,output/output_selection/matrix/matrix_0.752.txt,output/output_selection/ancestral_sequence/ancestral_0.752.fasta,output/output_selection/images/image_0.752.png,output/output_selection/h_result/h_0.752.txt,19389.9,0.21641791,0.13059701,0.05970149,0.03358209,0.01119403,0.00373134,0.0,0.0,0.0
0.7613,output/output_selection/fasta/selection_0.7613.fasta,-2.6907160849069363,0.0001039060316467539,267.0,output/output_selection/snps/snps_0.7613.fasta,output/output_selection/matrix/matrix_0.7613.txt,output/output_selection/ancestral_sequence/ancestral_0.7613.fasta,output/output_selection/images/image_0.7613.png,output/output_selection/h_result/h_0.7613.txt,18370.7,0.29962547,0.07865169,0.08988763999999999,0.02247191,0.00749064,0.0,0.0,0.0,0.0187266
0.8049,output/output_selection/fasta/selection_0.8049.fasta,-2.566480359641336,0.00011906749619372458,259.0,output/output_selection/snps/snps_0.8049.fasta,output/output_selection/matrix/matrix_0.8049.txt,output/output_selection/ancestral_sequence/ancestral_0.8049.fasta,output/output_selection/images/image_0.8049.png,output/output_selection/h_result/h_0.8049.txt,17804.7,0.17374517,0.13127413,0.06949807,0.04247104,0.042471049999999996,0.0,0.003861,0.0,0.0
0.8145,output/output_selection/fasta/selection_0.8145.fasta,-2.7697784965054892,9.143948964550717e-05,266.0,output/output_selection/snps/snps_0.8145.fasta,output/output_selection/matrix/matrix_0.8145.txt,output/output_selection/ancestral_sequence/ancestral_0.8145.fasta,output/output_selection/images/image_0.8145.png,output/output_selection/h_result/h_0.8145.txt,17251.7,0.15789474,0.07142857,0.08646617000000001,0.0150376,0.0037594,0.0037594,0.0,0.0,0.02255639
0.8269,output/output_selection/fasta/selection_0.8269.fasta,-2.7143813786117215,0.0001042636038286078,277.0,output/output_selection/snps/snps_0.8269.fasta,output/output_selection/matrix/matrix_0.8269.txt,output/output_selection/ancestral_sequence/ancestral_0.8269.fasta,output/output_selection/images/image_0.8269.png,output/output_selection/h_result/h_0.8269.txt,17568.0,0.19855596,0.0866426,0.07942239,0.03971119,0.00722022,0.0,0.0,0.0,0.0
0.8674,output/output_selection/fasta/selection_0.8674.fasta,-2.559296865863058,8.420925891751151e-05,185.0,output/output_selection/snps/snps_0.8674.fasta,output/output_selection/matrix/matrix_0.8674.txt,output/output_selection/ancestral_sequence/ancestral_0.8674.fasta,output/output_selection/images/image_0.8674.png,output/output_selection/h_result/h_0.8674.txt,20608.1,0.11891892,0.1027027,0.10810811000000001,0.04864865,0.02702703,0.00540541,0.00540541,0.0,0.0
